address,NFT_vol_traded,NFT_vol_class,DEX.TRADES
\xaca4ab44dcd2ec6982bb5238bf1daf268c159699,0,0,0
\x7f7bac92aa3e28351f9e89535ca334e8a44542d0,0,0,0
\x54e83ce35884af2e263952f381013757218ecba7,0,0,0
\xa93f416e8452b131a3b5f235be8790af2b3fec57,0,0,0
\xd135550c6ecee8d9e2953e498a570c2d5c278d82,0,0,0
\xa35052158dfcad805b7faa4ea63225eb39f07678,0,0,0
\xfaf6bb8f1a300130fb9dc582dc8363a50841882d,0,0,0
\x6f3a6d9867d6213056b55ce52b55514215deb343,24254.4161,10K+,3.333333333
\x8752a7aea7bad6087871e441a5b4c3952f2f3a77,0,0,0
\x402d130c64bca6aeeddda244687bd6111b06b310,0,0,0
\xde46215e67d35972f4c880d59969dd08a4c9fa28,0,0,2
\x1754352eacb753327fec2d4f48f0fb36b672c5e0,2130.551492,500-2.5K,2.25
\xb49c54edfe1cfe5ac83e74b179474f6224d0763f,0,0,0
\xc2a622b764878faf9ab9078ad31303b24fd4b707,0,0,0
\xdde3d150941ab60c2958993039d47cfe3c10a448,0,0,0
\x2c381f3d211d911b475818402aa2f70d7e17bc9b,0,0,0
\x3904b0dd0373e8b470f3482be089f757ec6aa6b7,0,0,0
\x456b066e0eb2a5df2f57c7e717de11baf26a9c19,0,0,0
\x4b881b87ee88754e0023957aad7bf9e4d2fe0d96,0,0,0
\x15ebd4d7fd09edc550477740b88fc10b19d2314a,0,0,0
\x643975577485140014d5cb9c776e6d9b4ccee526,0,0,0
\xace32e36e3f0ebf08c793bcf390e42831c5dd449,0,0,2
\xce5ec10bc6ffff3791df0bbec3de2e697fc2ea56,0,0,0
\x72c1c388a38699b575d3d2ade0da57e984346db2,0,0,0
\xd45672a1300867a072a4c5a8d3ea8e9f41f85ada,0,0,0
\x823948435ce93d196d6649ef6ed9d96aa74ba7ab,0,0,0
\x1f4dc26f26262fe6431c6ff1bd304affdf600289,807.4962759,500-2.5K,2
\xde9672bd224c1386dda61db911de733f8e1eca9c,0,0,0
\xc065f5d649cdbe291f67d282b31e49eefa17ef11,0,0,0
\x83a448b04de68244c5d888fbbc0fdbccfa220627,0,0,0
\x14987ba7b4dfdadbde5c4b43089e0c47110cbd97,0,0,0
\xd90f3172a341eec24babf777cb537d24f6108e30,0,0,0
\xe5f55468585ef91cf1a87aa3af4c830fa7ae78de,0,0,2
\x8d41a8fc6c7a6f07ce60b421f0f24c958e09211f,0,0,2.75
\x86ef46edde4b1a735192a358889c831d01cb84c5,0,0,0
\x64efa51222cfa21215011029d4ebf39b59f0bb70,0,0,0
\x94d291e5c27bf39181f3c53f229639ec9bc4ad39,0,0,0
\x463d49199abc1def3fe7dbccec5a73f668bf5fb1,0,0,0
\x3f3a2cc56fc928712bc800e82b5ae3179ce550e2,0,0,0
\xd4ef1aa497a13118d3874b65472d3f7f613f0fc9,0,0,0
\x6e176a32694df2758bbdef02577197dbfbb8449f,0,0,0
\x6c99c45b39d1cddb61b272798ea1da2cdac9bcc8,701.7081654,500-2.5K,2
\xe7eddaa6bd37849a8a39cd963b1da137032c9146,5694.417657,2.5K-10K,2
\xc4fb550fa8f2a6e5178711e56d5b48dedf897e5e,16665.75208,10K+,2.5
\xbf62319147a6fb8dcb9bd907b890195be6929222,0,0,0
\x99bdce51a4ccffc80d2e7082fbddc18ede6a7d75,0,0,0
\xa1457afa30b8e396cde5bac320ed7c8e7b521bc8,0,0,2.285714286
\x7f51c8447ee363d7be2705163cc81f524685a008,0,0,0
\xa6036189af87dbc8ef7a1c53917c71647ab80b3f,0,0,0
\x7d1d27469437970400597980be4bb5e84976efcd,0,0,0
\x1df428833f2c9fb1ef098754e5d710432450d706,0,0,0
\xa186fa35ccde3b23c8a0582363010e2e07f2fc22,0,0,0
\xbd1f7d88c76a86c60d41bddd4819fae404e7151e,13418.94046,10K+,2.096153846
\xc465316264b9fc846a346d38819ca21f0fac871f,0,0,0
\xbb7eb5d86b83dc11304d46632b65a7f6e41a4f64,0,0,0
\xaa4f503603ab26d59a0f42cdd1cbe52f0cc96388,0,0,0
\xc433aad58c7af965a5ce7a3647286e46d333812b,0,0,0
\x2fc3fd7c06adfc48736122ea33820038cc16dcdb,0,0,0
\x1f2beaf8439039dcec062fbe056458d34f529f9e,0,0,3
\x6f9326c6a6021858e437e400f2748168734fd71c,0,0,0
\x8d2a9f5e630bbc008ffbc80b695afce1af79cd5e,0,0,0
\xb969957eb73bbfc2721984e8608a82e3e139a963,0,0,0
\xf7a91d78d4d3f1779cdab33e56b5942b27331fe1,0,0,0
\x5241aa99a776866296d1d695c02bb2e31b3ff998,0,0,0
\x2140cd8cdbbc6183356688bb5047f5b849ee272e,0,0,0
\x693ff9f59ead16361e36f3139b754412541aae56,0,0,0
\x25b65e29930d163e93cb6a6a9d3a37cb58640f06,0,0,0
\x4ffc3884669e442e5d2f687b2c70504d942ba129,0,0,0
\xb35e71b6a5aebb07dfc3aa705968411ebdbc003f,0,0,0
\x3511748c00b6b2dd9f77c1141cec9c0bd7ada5be,0,0,0
\x4472bb74c21974ff53b6bd2e1997db3a7cd4666c,0,0,0
\x8f3d7c5cf34d33df17627091ca16f129e91395f5,0,0,0
\x4df5eab795e7ecb93d81aea7ccddcee13211e99b,0,0,0
\x7de4ffa6081d4c1109979418343d6efbd2343f88,0,0,0
\xf484dcd112000fd70c075677a84eef410e5de117,0,0,0
\x95c00d2cf32edba4cfec2ef6086829942aad70a0,0,0,0
\x8a17ee3fa5107df11bc569482f112b8461c5fef6,0,0,0
\x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0,0,0
\x5c46bea054385f6a1de80c75d19083604dcfb963,0,0,0
\x1e382f6ea6badf81e18d79dca42cf3d23b5f6ad3,0,0,0
\xdf71cd86c1df6b932ce92df265a918a385f91337,0,0,0
\xadef37aa14ef396167982a3c547a0c796c01f28c,0,0,0
\xa4dc2788bcc832095bba2b148a5d98d0dca270a6,0,0,0
\xf0c0d3a039f7d61b03208b431c836c12f5d3e10d,0,0,0
\xd2ea42a69287a0a1bacd9259fbbd61a5db977248,0,0,0
\x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,0,0,0
\xf83abc519e046c5391d219fabf1a3c87dd5924d3,0,0,0
\x6b545f95840093eee6c26c766b33822e1ec9de7a,0,0,0
\x624b54d7007aa7dc90fdbf9e7ca424710a23b2d5,0,0,0
\x95f50cf888dfec90321dc376c1e695f15b081595,0,0,0
\x2d58e5e7380b801a0af9c133890981c5ede5f248,0,0,2
\x4a67e845ea0e2c8b770449132fcfd304218a2fb6,0,0,0
\x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef,3536.527942,2.5K-10K,2.473684211
\x443d1f8a358b8f76df166e7c59afd4cba70073c7,0,0,2
\xd3c76745e9427a75670ca07b6d233815ade82d3b,0,0,0
\x55f5429343891f0a2b2a8da63a48e82da8d9f2f6,0,0,0
\x175631f8948f909bf82cda52e731f522157c4f28,0,0,0
\x1bf555e99b9056e75f5752ebf6593c4929bf5d50,0,0,0
\x7506e3d710c4005c085f548c70ced46ffd5447ea,0,0,0
\xae3cfb4a88c5dacffff1978b7ae696e111b2c6a3,0,0,0
\x4953b5f3980f0fe8584f84c9a1ad93013ebe29c6,0,0,0
\x49a3c870ccb3985637da5dc80057b4fe5658f326,0,0,0
\x82f1291ce66e8be1d53c2eace07872007f8afa88,0,0,0
\x58d1c86922d050a129c78f76f1f91e73cf8b51ac,0,0,0
\xc1feb0b7d66a3d43a3bdd6a13c28a58bd701fc7b,0,0,0
\x8620459f4f82a495a65672db10e3f952f46bdee2,0,0,0
\x54cce2fde51da89356a3a5522af39e9c2169d4f4,0,0,0
\xffaae7e8484236d620ec9d5fe6115a0d18dc3bdc,0,0,0
\x2802907ab681298d35ce2eaf2415550137c40c8a,0,0,0
\x5ba0edfce3208250e6445c7ae875aec8502e6292,0,0,0
\x1853dc4fbfe3b29012ac6df6ca44b4fca0aa1959,0,0,0
\x301309d481a8c95efc681dcb830560606178d3ea,0,0,0
\xa76894da9a28ed79741e89fcd8c38ec00b1fff6d,0,0,0
\x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d,0,0,0
\x5ee9b86f3d4c48bb5c72927e1e051466d5b0a41a,0,0,0
\x49e53fb3d5bf1532febad88a1979e33a94844d1d,0,0,0
\x43f9c4c6592853fc6e87e4280f84ace6a344d8e7,0,0,0
\x8d77bde0265162bd008bf333ca1b0a1676f9696d,0,0,0
\xcb630c28658d8b4f0509d628d8d947e6f95ea20a,0,0,0
\x7ff4f8fe1dbbba8dc27103359bf96e97a4d44114,0,0,0
\x89316291aba44042001b871ccd4d685aac0a0cd5,0,0,0
\xf8e7ced72ed5a1f289c068e6990931e3e6354b71,0,0,0
\x75ca45395213e62db2906a1653f601072c63876c,0,0,0
\xe89db26cde0fcc30a05068c80d64158371ccb021,0,0,0
\x100fc39390242d559f0ea028fbc071d4a108e838,0,0,0
\x51ec15594230ddf21a7ea5a4ac392bb8dbda527e,0,0,0
\x45452d8508356dc9619f23eab6932b4aab1946e6,0,0,2.333333333
\xb279c1e70b55f8f297f8d43158c5414a183b31e8,0,0,0
\xab60ec1a43c5fcd24d2ecede83652a8a49cbb6a8,0,0,0
\x73a4b191658d8b0a78a8001d79f9af03280c666a,0,0,0
\x0229a3d4fab214ac8ae4fe6a5bb1b7279592ac9d,0,0,0
\x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,0,0,0
\x0da9cad19070e287498fe72c3c9ed657db79de1d,0,0,0
\x5e6406eec60dfb5f99a5c32ebe0af462b8e6c64e,0,0,0
\x7bda037dfdf9cd9ad261d27f489924aebbce71ac,11997.78834,10K+,2
\x081ab2fa7f8f4d9e89f017ca1195b0cc75245aee,0,0,0
\x642d38840ebfda55911f83b1cf8b5fcb1d5fce36,0,0,0
\x3adb265793103492149157648de01b87d1211d2b,0,0,0
\x501783e585936116220b5028c4c22dc9fdb991bc,0,0,0
\xd3844212d481c135bcd2659a0a1de4075b0d31f5,0,0,0
\x1acea492e78dc5d2ba007ff0a68f55dc4bb05ee9,0,0,0
\x9330ad6e8bb144c776b7b2c2cbab1c8f71ff1ff1,0,0,0
\xb5c1213ee9ddf312c98f6e94caf5c421c86abff3,0,0,0
\xc58d054217281e665412c45271319bf951f4fb2c,0,0,2
\x963deb9191d6a7dc1fb3891d472aa358b3e4b140,0,0,0
\xccc93c66c6e80bf3d68bc63f546cbb42ab4895d6,0,0,0
\x85162b355eee83ed8d29c3cada25b80ca86e80d1,0,0,0
\xc78444fdffc4010fb84be2a6a4d1626f7c195f6d,0,0,0
\xad794c165a8f2f8ced466d4a551f5e942255b387,0,0,0
\xebaac94eefa3d7d7470870f34ed8f0f22a85b16c,0,0,0
\x374d410f0edf510562aed617e8de0a47baf5cd60,0,0,0
\xf78c3a7514055c8fdf95ac594eb2f27784e807db,0,0,0
\x7abbbf772e03c789f0fb03e465ad8a5b462d0bcb,0,0,0
\xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,0,0,0
\x7a7a5fad8c4107ed0959191e7ff36ba82d4ea2f9,0,0,0
\xbb37868971982822218a10d750603dbc5ed7386f,0,0,0
\xb149827a0e8e7826a4cce3ecaf2e74ddc42b14f8,0,0,0
\x04a6b171582bf89567aa91780db5ad2479fc383c,0,0,0
\x9fd0302685041a2da452a69af947d3fcc8db75de,0,0,0
\x9137af8c25f00598afc6addd97dbd1c390770444,0,0,0
\xa07ca2990027fe923942dabd5680d4d6b5765bb3,0,0,0
\x80407bbc071c34ab9ad0683c74903aba676775d7,0,0,0
\x528cd3a3db61d0e325bcd486baeee8e7317206af,0,0,0
\xf935861a8b8cc6867eeb463d97b501c69d177092,0,0,0
\x8d470921050899284b451d6a65f4204eee4aaf8f,0,0,0
\xe1b400b95a1d6499ee03edfd4854a99caed885ee,0,0,0
\x819ae34d9362ecf76824cec54435367ca87fba6d,0,0,0
\x3c329f1ebb707c6c2fc3e4e3ab4620f932891ec4,0,0,0
\x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,0,0,0
\xe58c140284021e51024ed4196c1593628567bb6b,0,0,0
\x57acfa872803a93c691334abddc4ca0ed84d5f26,0,0,0
\xeffaa947af692245e1e6a4aad1da086b13ac54a1,0,0,0
\xf226018b76f2f7cb45ad5829a7eedd4214580a3f,0,0,0
\x48a9789428f2067338d02b1ef3612df64f05feb7,0,0,0
\xf320187b3aed99e8e4a550c899cab45460ea6298,0,0,0
